route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
1,2022_09_12-SA-MVS-Saturday-33,1183328,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183224,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183282,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183185,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183329,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183225,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183288,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183186,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183330,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183226,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183292,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183187,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183331,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183227,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183293,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183189,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183332,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183228,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183289,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183190,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183333,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183229,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183290,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183191,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183334,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183230,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183294,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183188,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183335,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183231,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183291,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183192,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183336,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183232,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183295,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183193,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183337,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183233,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183296,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183194,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183338,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183234,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183297,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183195,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183339,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183235,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183298,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183196,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183340,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183236,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183299,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183197,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183341,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183237,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183300,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183198,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183342,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183238,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183301,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183199,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183343,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183239,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183302,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183200,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183347,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183240,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183303,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183201,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183344,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183241,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183304,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183202,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183345,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183245,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183305,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183203,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183346,San Francisco International Airport,1,,1183321_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183244,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183306,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183204,San Francisco / Antioch,0,,1184980_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183246,Pittsburg/Bay Point,0,,1183243_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183307,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183205,San Francisco / Antioch,0,,1184980_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183206,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183308,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183309,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183310,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183207,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183311,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183208,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183312,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183209,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183313,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183210,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183314,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183211,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SA-MVS-Saturday-33,1183315,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183212,San Francisco / Antioch,0,,1184979_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183213,San Francisco / Antioch,0,,1184979_shp,,1,1
2,2022_09_12-SA-MVS-Saturday-33,1183214,San Francisco / Antioch,0,,1184979_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183400,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183452,Millbrae / SF / Richmond,0,,1185318_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183399,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183451,Millbrae / SF / Richmond,0,,1185318_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183398,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183450,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183397,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183449,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183373,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183425,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183374,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183426,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183375,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183427,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183376,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183428,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183377,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183429,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183378,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183430,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183379,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183431,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183380,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183432,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183381,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183433,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183382,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183434,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183383,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183435,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183384,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183436,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183385,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183437,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183386,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183438,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183387,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183439,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183388,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183440,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183389,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183441,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183390,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183442,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183391,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183443,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183392,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183444,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183393,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183445,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183394,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183446,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1231019,Millbrae (Caltrain Transfer Platform),0,,1231019_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183395,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183447,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SA-MVS-Saturday-33,1183396,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SA-MVS-Saturday-33,1183448,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183979,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183904,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183978,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183903,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183977,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183902,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183942,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183866,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183943,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183867,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183944,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183868,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183941,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183869,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183945,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183870,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183946,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183871,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183947,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183872,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183948,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183873,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183949,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183874,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183950,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183875,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183951,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183876,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183952,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183877,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183953,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183878,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183954,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183879,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183955,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183880,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183956,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183881,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183957,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183882,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183958,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183883,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183959,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183884,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183960,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183885,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183961,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183886,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183962,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183887,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183963,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183888,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183964,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183889,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183965,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183890,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183966,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183891,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183967,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183892,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183968,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183893,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183969,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183894,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183970,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183895,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183971,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183896,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183972,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183897,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183973,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183898,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183974,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183899,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
11,2022_09_12-SA-MVS-Saturday-33,1183975,OAK Airport / SF / Daly City,1,,1186155_shp,,1,1
12,2022_09_12-SA-MVS-Saturday-33,1183900,SF / OAK Airport / Dublin/Pleasanton,0,,1186011_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-34,1396303,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-34,1396251,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-34,1396304,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-34,1396278,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-34,1396302,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-34,1396252,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-34,1396301,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-34,1396277,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-34,1396279,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-34,1396276,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SA-MVS-Saturday-34,1396280,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SA-MVS-Saturday-34,1396275,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
